GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,at,ch,dt,ebit,fincf,ivncf,ni,oancf,tfva,costat
026146,20161231,2016,INDL,C,D,STD,USD,172.7320,24.8400,0,-65.4420,0.1190,19.1630,-62.9670,-48.5580,158.9660,A
026147,20151231,2015,INDL,C,D,STD,USD,263.8480,19.5470,0,4.1790,124.4240,-85.8160,2.3650,-22.2790,139.3590,A
026147,20161231,2016,INDL,C,D,STD,USD,308.2540,13.2360,0,-1.3500,7.1260,0.6870,14.8140,-12.8070,116.3900,A
026148,20151231,2015,INDL,C,D,STD,USD,117.4090,36.3530,0,-28.9280,131.0660,-75.0240,-31.1740,-21.6070,29.8920,A
026148,20161231,2016,INDL,C,D,STD,USD,93.2400,32.7780,0,-55.0470,22.3010,23.3520,-54.8900,-49.3210,51.1060,A
026149,20151231,2015,INDL,C,D,STD,USD,21.6580,21.1620,5.561,-11.0100,19.6030,-0.0200,-10.4900,-10.1630,21.1230,A
026149,20161231,2016,INDL,C,D,STD,USD,5.7690,5.1280,2.354,-16.0800,-1.4260,-0.0350,-16.4720,-14.5730,4.7590,A
026156,20161031,2016,INDL,C,D,STD,USD,79679.0000,12987.0000,15384,3742.0000,-2232.0000,419.0000,3161.0000,4958.0000,11742.0000,A
026156,20171031,2017,INDL,C,D,STD,USD,61406.0000,9579.0000,13187,1881.0000,610.0000,-4907.0000,344.0000,889.0000,7260.0000,A
026157,20161231,2016,INDL,C,D,STD,USD,1994.3700,25.4550,1246.825,21.2180,16.4090,-73.1460,-347.6880,81.0860,,A
026179,20151231,2015,INDL,C,D,STD,USD,1023.9630,40.3590,,10.7170,38.8250,-7.9380,1.5100,2.3410,166.4130,A
026179,20161231,2016,INDL,C,D,STD,USD,1062.4560,34.2910,,17.7600,31.5060,-54.3130,5.7990,11.5910,129.4220,A
026179,20171231,2017,INDL,C,D,STD,USD,1720.7950,113.0270,,25.5110,,,5.0150,,,A
026187,20151231,2015,INDL,C,D,STD,USD,49.9380,23.0890,13.436,-6.6340,25.1410,-0.5590,-8.3830,-7.1270,20.0070,A
026187,20161231,2016,INDL,C,D,STD,USD,46.1830,19.7190,18.048,-12.2650,4.2210,-2.4810,-11.6120,-5.0390,16.5400,A
026197,20151231,2015,INDL,C,D,STD,USD,133.2690,127.0470,1.333,-34.9650,143.6440,-2.4810,-35.0560,-32.0290,127.0470,I
026197,20161231,2016,INDL,C,D,STD,USD,93.8650,30.2340,6.53,-49.0500,5.1430,-54.3120,-49.0010,-47.6440,77.9490,I
026204,20151231,2015,INDL,C,D,STD,USD,69.8940,68.9200,0,-11.3010,69.0450,1.3920,-45.3180,-4.9660,69.0720,A
026204,20161231,2016,INDL,C,D,STD,USD,45.8740,34.0990,0,-27.2460,0.0000,-10.0660,-18.1410,-24.6250,44.2630,A
026218,20161130,2016,INDL,C,D,STD,USD,40.9740,0.0640,0,-0.5130,41.3630,-40.4970,-0.3590,-0.8030,40.6510,A
026238,20151231,2015,INDL,C,D,STD,USD,,,,,,,,,,A
026238,20161231,2016,INDL,C,D,STD,USD,,,,,,,,,,A
026238,20171231,2017,INDL,C,D,STD,USD,,,,,,,,,,A
026246,20110331,2010,INDL,C,D,STD,USD,19.7660,9.1800,5.14,-11.3620,13.0830,0.1780,-11.8430,-6.6210,,I
026246,20120331,2011,INDL,C,D,STD,USD,12.5990,2.6740,10.188,-10.1150,5.3220,-0.1990,-11.0160,-11.6290,,I
026246,20130331,2012,INDL,C,D,STD,USD,11.3770,0.7880,17.097,-8.4770,7.8500,-0.0900,-10.5570,-9.6460,,I
026246,20140331,2013,INDL,C,D,STD,USD,10.8330,1.2370,22.436,-6.6070,6.4140,-0.0500,-7.7140,-5.9150,,I
026269,20151231,2015,INDL,C,D,STD,USD,116.5800,112.2650,0,-22.3130,101.9690,-1.2520,-22.9460,-32.1000,111.5330,A
026269,20161231,2016,INDL,C,D,STD,USD,201.3060,135.7970,0,-13.3050,61.5010,-17.1130,-13.1520,-20.8560,152.5550,A
026270,20151231,2015,INDL,C,D,STD,USD,2084.5790,63.3800,,35.7720,203.9860,-241.4150,15.7860,18.3200,165.0970,A
026270,20161231,2016,INDL,C,D,STD,USD,2450.9480,94.0730,,43.3990,374.7260,-408.4940,22.8510,27.4350,316.4550,A
026270,20171231,2017,INDL,C,D,STD,USD,2860.2310,182.1030,,46.1440,,,17.6320,,,A
026272,20161231,2016,INDL,C,D,STD,USD,536.6960,95.3340,,-3.9910,129.0680,-65.0930,-20.4720,13.5570,54.3000,A
026273,20151231,2015,INDL,C,D,STD,USD,134.0930,130.1900,5.296,-26.4990,139.5180,-1.3050,-28.0790,-21.7530,130.1890,A
026273,20161231,2016,INDL,C,D,STD,USD,110.9140,106.3990,14.953,-39.5120,9.0850,-0.6870,-38.8210,-32.1890,106.3990,A
026304,20160331,2015,INDL,C,D,STD,USD,4846.3000,130.0160,2935.045,305.3300,1176.8400,-1605.3190,87.1450,553.5160,,A
026304,20170331,2016,INDL,C,D,STD,USD,4888.0000,126.0000,2799,699.0000,-324.0000,-168.0000,304.0000,488.0000,,A
026321,20151231,2015,INDL,C,D,STD,USD,121.0600,90.4710,0,-51.9720,72.3760,-6.4690,-52.9780,-19.3510,70.1700,A
026321,20161231,2016,INDL,C,D,STD,USD,111.3360,44.5390,0,-53.3750,6.9820,-31.3060,-53.5680,-21.6080,41.2890,A
026335,20160131,2015,INDL,C,D,STD,USD,120.6200,37.8730,5.023,29.1500,23.1400,-7.3620,27.4390,14.2140,,A
026335,20170131,2016,INDL,C,D,STD,USD,155.9670,24.0420,4.126,35.0010,-3.7430,-30.3410,21.3150,20.2530,,A
026340,20151231,2015,INDL,C,D,STD,USD,165.4240,161.2200,0.14,-19.2980,175.5930,-2.9090,-19.2000,-12.5270,,A
026340,20161231,2016,INDL,C,D,STD,USD,164.8110,150.2930,0.078,-55.3270,29.1210,-8.1620,-55.4010,-31.8720,,A
026341,20151231,2015,INDL,C,D,STD,USD,229.4570,31.3090,0,-20.2540,177.7440,-194.7690,-29.6720,41.2990,222.6370,A
026341,20161231,2016,INDL,C,D,STD,USD,189.5660,36.6410,0,-41.2990,0.5140,47.3000,-40.1930,-42.4820,175.9320,A
026343,20161231,2016,INDL,C,D,STD,USD,904.4000,30.6000,21.2,20.6000,14.5000,-36.9000,9.2000,54.0000,,A
026347,20151231,2015,INDL,C,D,STD,USD,1585.7270,36.2760,,27.0310,278.4430,-266.9410,10.3000,13.6200,130.8360,A
026347,20161231,2016,INDL,C,D,STD,USD,2192.1920,34.1370,,32.2240,103.4070,-140.6890,9.3740,15.5480,95.8840,A
026347,20171231,2017,INDL,C,D,STD,USD,3170.5090,48.0340,,58.2240,,,20.6490,,,A
026349,20151231,2015,INDL,C,D,STD,USD,49.0760,48.0360,0,-9.1960,52.8770,-0.0200,-12.2110,-7.4390,,A
026349,20161231,2016,INDL,C,D,STD,USD,38.2130,36.6180,9.739,-27.5440,9.9680,-0.1050,-27.2020,-21.2810,,A
026351,20151231,2015,INDL,C,D,STD,USD,2683.0500,283.8440,1758.408,-89.0890,2231.5660,-1900.5320,-143.1360,-50.1800,23.7920,A
026351,20161231,2016,INDL,C,D,STD,USD,1845.3920,66.3080,1149.119,-21.1360,-630.8560,391.6240,-61.7530,28.1300,13.7290,A
026361,20161231,2016,INDL,C,D,STD,USD,3526.1550,133.7760,2422.301,332.9120,115.0410,-444.0960,91.9670,346.2080,10.9280,A
026367,20151231,2015,INDL,C,D,STD,USD,894.7720,470.7750,0.107,-169.4580,264.7630,-45.0960,-179.8170,27.5840,337.2340,A
026367,20161231,2016,INDL,C,D,STD,USD,1211.3620,452.0300,1.878,-122.4530,90.7410,-122.7330,-171.5900,23.1310,302.9310,A
026368,20160331,2015,INDL,C,D,STD,USD,175.1270,106.1400,6.891,-2.5740,63.8010,-14.2340,-3.2440,24.6430,,A
026368,20170331,2016,INDL,C,D,STD,USD,205.3520,51.3190,2.203,-9.6730,-0.3320,-84.6150,-5.4410,32.5140,67.8250,A
026376,20161231,2016,INDL,C,D,STD,USD,405.8130,87.5140,17.284,-117.0600,380.9020,-221.8480,-119.2170,-89.5130,324.7120,A
026381,20151231,2015,INDL,C,D,STD,USD,1926.0020,88.1730,1233.481,199.2670,408.2190,-648.8620,120.3830,209.0820,15.2710,A
026381,20161231,2016,INDL,C,D,STD,USD,2048.6780,253.6510,1176.493,301.6310,-31.5140,-31.3510,171.4510,234.1060,85.2250,A
026382,20161231,2016,INDL,C,D,STD,USD,119.3020,63.7100,13.744,-36.9260,93.3240,-4.0310,-38.4280,-25.7850,55.0130,A
026385,20161231,2016,INDL,C,D,STD,USD,76.3020,60.0590,0.513,-29.2000,52.9720,-0.4310,-49.8350,-27.1530,,A
026410,20151231,2015,INDL,C,D,STD,USD,929.4370,98.0730,392.302,10.8460,76.9290,-0.5560,5.6990,21.6930,0.1650,A
026410,20161231,2016,INDL,C,D,STD,USD,937.1510,26.6430,438.895,74.7080,-83.0470,-59.3220,156.8090,70.9390,0.8370,A
026411,20161231,2016,INDL,C,D,STD,USD,369.3590,57.4210,4.786,112.6370,-49.5050,-38.1370,74.4480,118.4510,,A
026413,20151231,2015,INDL,C,D,STD,USD,836.7480,205.7500,0,-14.3120,9.2810,-41.7340,-0.1110,-47.3500,671.9860,A
026413,20161231,2016,INDL,C,D,STD,USD,952.6030,314.0930,0,-12.2320,105.8720,-4.1150,10.2180,6.5880,914.0510,A
026432,20160630,2016,INDL,C,D,STD,USD,304.6270,47.1640,43.308,-0.3300,56.6370,18.2300,12.1170,-35.6120,,A
026432,20170630,2017,INDL,C,D,STD,USD,312.7640,17.0020,37.792,10.6430,-4.5600,-37.8500,20.3500,13.2020,,A
026434,20151231,2015,INDL,C,D,STD,USD,141.7220,3.9790,83.051,5.9620,9.8790,-18.7660,3.5050,12.3660,,A
026434,20161231,2016,INDL,C,D,STD,USD,130.7400,0.7830,75.93,0.9950,-7.7850,0.0000,-5.8130,4.4460,,A
026494,20160630,2016,INDL,C,D,STD,USD,990.9730,259.7090,0,-5.8800,432.7840,-489.5100,4.3730,129.5420,627.3440,A
026494,20170630,2017,INDL,C,D,STD,USD,1283.8580,244.4200,0,-63.0860,9.4380,-224.5730,-42.5040,199.3810,394.2580,A
026495,20161231,2016,INDL,C,D,STD,USD,1769.1000,53.8000,1280.3,211.5000,-78.9000,-20.4000,79.5000,122.0000,1.7000,A
026514,20161231,2016,INDL,C,D,STD,USD,6.4640,1.4530,0,-5.9430,9.7610,0.0000,-6.2130,-8.4270,,A
026520,20110531,2010,INDL,C,D,STD,USD,11.5890,2.7610,0,-0.1960,0.0020,-0.2240,-0.2050,-0.5590,,A
026520,20120531,2011,INDL,C,D,STD,USD,12.0260,2.7770,0,0.0580,0.1370,-0.2280,0.0770,0.1630,,A
026520,20130531,2012,INDL,C,D,STD,USD,11.6250,1.9090,0,-0.5620,0.0000,-0.1760,-0.5400,-0.6790,,A
026520,20140531,2013,INDL,C,D,STD,USD,10.8240,1.5110,0.039,-0.5120,0.0120,-0.0370,-0.5400,-0.3920,,A
026520,20150531,2014,INDL,C,D,STD,USD,11.1040,1.7960,0.033,-0.0650,0.0000,-0.0490,-0.0940,0.3900,,A
026520,20160531,2015,INDL,C,D,STD,USD,9.6350,0.9890,0.026,-1.4360,0.0000,0.0110,-1.5150,-0.8200,,A
026520,20170531,2016,INDL,C,D,STD,USD,9.0060,0.8680,0.017,-0.9880,0.0000,0.0000,-1.0730,-0.1480,,A
026537,20151231,2015,INDL,C,D,STD,USD,338.1360,130.6410,0,63.5210,117.0210,-44.9790,43.8280,60.1770,164.8050,A
026537,20161231,2016,INDL,C,D,STD,USD,688.9510,139.4530,0,167.9430,19.4870,-204.7620,160.7950,304.3980,359.6800,A
026539,20101231,2010,INDL,C,D,STD,USD,3779.9090,314.3440,166.663,316.0700,-21.9080,-221.1920,206.0630,292.0750,394.1240,A
026539,20111231,2011,INDL,C,D,STD,USD,3960.4050,393.7630,19.929,516.6670,-139.4860,-293.1720,318.6620,512.0770,17.0960,A
026539,20121231,2012,INDL,C,D,STD,USD,7928.1290,816.8430,582.974,470.8740,423.5360,-295.6840,305.3020,295.2280,1.9880,A
026539,20131231,2013,INDL,C,D,STD,USD,7235.2420,589.1800,585.006,-128.2520,-89.9670,-494.0690,-653.3290,356.3730,5.2900,A
026539,20141231,2014,INDL,C,D,STD,USD,7393.6400,498.5140,587.201,261.7760,10.1100,-384.1210,102.6070,283.3450,,A
026539,20151231,2015,INDL,C,D,STD,USD,5464.3230,288.1890,589.395,-1307.4190,-39.2160,-392.8670,-1540.8950,221.7580,,A
026539,20161231,2016,INDL,C,D,STD,USD,4797.9190,883.1710,591.589,72.4510,0.0000,481.3190,-344.1510,113.6630,,A
026545,20160930,2016,INDL,C,D,STD,USD,337.5310,65.8330,0,150.0240,-63.9620,-3.5490,37.2400,98.8240,70.4720,A
026545,20170930,2017,INDL,C,D,STD,USD,383.7190,108.6400,0,145.5220,-70.2990,-12.8290,42.2930,125.9360,117.1610,A
026562,20161231,2016,INDL,C,D,STD,USD,40.4820,0.0010,0.79,-0.5410,40.7020,-40.3650,-0.4340,-0.3720,,A
026590,20161231,2016,INDL,C,D,STD,USD,8189.8000,803.2000,3358,1268.1000,3.8000,-310.8000,872.3000,1136.9000,0.0000,A
026636,20161231,2016,INDL,C,D,STD,USD,22.2710,13.0470,19.145,-42.4330,54.8940,-7.7700,-43.9300,-38.0160,18.3910,A
026658,20151231,2015,INDL,C,D,STD,USD,30743.0000,427.0000,,550.5000,102.0000,-1518.0000,267.0000,1361.0000,177.0000,A
026658,20161231,2016,INDL,C,D,STD,USD,31309.0000,91.0000,,1194.0000,-372.0000,-1527.0000,630.0000,1561.0000,172.0000,A
026669,20161231,2016,INDL,C,D,STD,USD,14.4470,10.1740,0.512,-11.1400,9.8810,-0.1810,-11.1680,-7.5220,,A
026674,20161231,2016,INDL,C,D,STD,USD,47.0790,11.8750,0.533,7.9810,10.2660,-0.9810,5.9350,1.5770,,A
026676,20170331,2016,INDL,C,D,STD,USD,886.5680,84.2050,,30.2770,375.1970,-338.3850,-18.0820,-0.4190,52.7640,A
026677,20170131,2016,INDL,C,D,STD,USD,999.3000,116.5950,0,-64.7890,109.3720,-19.3610,-38.2130,-6.8380,,A
026709,20170930,2017,INDL,C,D,STD,USD,1246.8000,271.4000,982.8,319.2000,-24.7000,-73.6000,193.0000,262.5000,0.9000,A
026721,20161231,2016,INDL,C,D,STD,USD,8193.0000,1050.0000,1551,19.0000,586.0000,-96.0000,-32.0000,229.0000,508.0000,A
026722,20161231,2016,INDL,C,D,STD,USD,516.9360,206.4020,0,117.6150,199.0690,-121.4910,131.5770,101.2140,229.1760,A
026746,20170731,2017,INDL,C,D,STD,USD,726.0730,138.3590,0,-423.7550,201.4220,-176.0940,-458.0110,13.8220,268.5190,A
026749,20161231,2016,INDL,C,D,STD,USD,3463.3000,11.6000,2194.3,83.8000,-38.7000,-398.4000,-19.7000,433.4000,,A
026753,20151231,2015,INDL,C,D,STD,USD,2406.0610,116.6660,509.427,62.5220,-87.5930,17.9660,-43.2680,145.4490,13.7670,A
026753,20161231,2016,INDL,C,D,STD,USD,2019.3010,196.9310,513.888,-67.9040,49.9170,-84.2810,-338.4270,121.1690,17.3650,A
026754,20151231,2015,INDL,C,D,STD,USD,45.5700,25.8290,0,17.8750,4.0440,0.5140,14.7530,9.5620,,A
026754,20161231,2016,INDL,C,D,STD,USD,31.8350,11.8400,0,-5.3160,-3.2450,-0.1720,-8.0530,-10.5720,,A
026755,20161231,2016,INDL,C,D,STD,USD,91.1400,18.6130,0,-37.4550,113.7220,-67.0280,-37.2320,-41.9250,82.3370,A
026768,20101231,2010,INDL,C,D,STD,USD,1262.0170,232.3110,118.203,-24.0700,124.0760,92.6860,346.2390,-11.1100,51.3310,A
026768,20111231,2011,INDL,C,D,STD,USD,1276.1020,329.0550,125.313,16.3450,20.0850,70.9800,80.1280,5.6790,33.5390,A
026768,20121231,2012,INDL,C,D,STD,USD,1316.9120,366.9470,135.805,3.5760,0.6180,31.8640,54.8260,5.4100,75.6800,A
026768,20131231,2013,INDL,C,D,STD,USD,1191.2410,342.2010,187.13,-232.6130,118.1600,-76.5850,-224.9970,19.4720,175.5880,A
026768,20141231,2014,INDL,C,D,STD,USD,986.2490,184.6430,197.134,-50.8870,5.9220,-298.7000,-126.3930,68.8330,142.4710,A
026768,20151231,2015,INDL,C,D,STD,USD,871.6770,211.8620,208.085,-69.5910,0.2440,-44.3420,-124.3020,74.1090,122.1860,A
026768,20161231,2016,INDL,C,D,STD,USD,1438.6880,327.1270,220.054,122.7950,-11.0640,-43.2640,64.9570,170.6840,190.4070,A
026788,20161231,2016,INDL,C,D,STD,USD,72.7390,4.3450,1.746,4.2680,6.4410,-10.8960,-6.2500,6.7740,0.0000,A
026790,20161231,2016,INDL,C,D,STD,USD,26.8790,10.6840,0,-19.4040,28.6630,-6.4770,-17.3660,-15.8490,24.3050,A
026792,20161231,2016,INDL,C,D,STD,USD,3379.1160,119.3910,,272.0700,151.6040,-30.3110,83.2810,10.3030,,A
026798,20161231,2016,INDL,C,D,STD,USD,84.8130,34.8240,7.586,-25.1980,86.3900,-49.1400,-25.8820,-22.7090,83.9910,A
026809,20161231,2016,INDL,C,D,STD,USD,17.4840,1.5530,0.55,-10.2760,1.8260,8.4980,-18.0370,-10.7680,1.5530,A
026812,20161231,2016,INDL,C,D,STD,USD,1089.8000,163.3000,830.9,192.1000,31.7000,-90.7000,72.8000,127.9000,,A
026817,20160930,2016,INDL,C,D,STD,USD,23.7060,2.3520,8.731,-51.7580,39.8620,-1.0980,-53.3290,-45.4830,,A
026817,20170930,2017,INDL,C,D,STD,USD,20.7340,3.1860,18.418,-35.8800,16.6310,-0.2920,-38.8490,-15.5050,0.0000,A
026818,20161231,2016,INDL,C,D,STD,USD,270.5760,240.4300,0,-83.4150,245.3810,-19.1820,-83.0120,-48.0210,,A
026825,20161231,2016,INDL,C,D,STD,USD,85.5770,0.2290,0.275,-1.6370,85.8460,-85.1270,-1.4400,-0.5960,,I
026847,20161231,2016,INDL,C,D,STD,USD,73.9350,30.7010,0,4.2720,28.4520,-11.8440,2.8790,7.0330,29.9840,A
026863,20161231,2016,INDL,C,D,STD,USD,166.1710,6.4760,73.87,1.1420,41.4630,-20.4160,-17.8120,-16.5700,,A
026864,20161231,2016,INDL,C,D,STD,USD,2651.6420,134.0830,0,-28.4830,1922.1940,-1851.1670,-226.8050,61.1500,0.0000,A
026873,20161231,2016,INDL,C,D,STD,USD,16.3930,5.0070,0,-3.2770,8.8650,-0.1210,-3.9260,-3.7650,,A
026874,20161231,2016,INDL,C,D,STD,USD,229.1820,185.3230,35.096,-97.1880,97.1610,-5.0920,-97.1830,-49.9260,186.9420,A
026892,20161231,2016,INDL,C,D,STD,USD,89.0930,84.7320,0.045,-6.8820,62.3220,-0.3390,-6.2270,-19.2590,,A
026895,20161231,2016,INDL,C,D,STD,USD,140.1500,5.0500,0,-36.9760,71.3580,-42.5560,-36.3750,-27.8570,132.8450,A
026900,20101031,2010,INDL,C,D,STD,USD,92.2340,0.0000,57.783,7.1850,-8.7710,-0.3560,0.4880,7.9680,,A
026900,20111031,2011,INDL,C,D,STD,USD,82.0240,0.0000,39.06,5.6090,-6.4790,-0.5410,-3.9760,7.0200,,A
026908,20161231,2016,INDL,C,D,STD,USD,18.9470,5.0420,0,-0.2500,8.6800,-7.8520,-0.3460,-0.8510,,A
026930,20101231,2010,INDL,C,D,STD,USD,,,,,,,,,,A
026930,20111231,2011,INDL,C,D,STD,USD,,,,,,,,,,A
026930,20121231,2012,INDL,C,D,STD,USD,,,,,,,,,,A
026930,20131231,2013,INDL,C,D,STD,USD,,,,,,,,,,A
026930,20141231,2014,INDL,C,D,STD,USD,,,,,,,,,,A
026930,20151231,2015,INDL,C,D,STD,USD,,,,,,,,,,A
026930,20161231,2016,INDL,C,D,STD,USD,,,,,,,,,,A
026930,20171231,2017,INDL,C,D,STD,USD,,,,,,,,,,A
026934,20101231,2010,INDL,C,D,STD,USD,,,,,,,,,,I
026934,20111231,2011,INDL,C,D,STD,USD,,,,,,,,,,I
026934,20121231,2012,INDL,C,D,STD,USD,,,,,,,,,,I
027014,20160930,2016,INDL,C,D,STD,USD,1164.5680,200.2790,630.313,138.8460,-23.9080,-12.8950,58.7960,156.6460,167.0060,A
027014,20170930,2017,INDL,C,D,STD,USD,1215.0920,45.7180,576.078,171.0430,-67.7600,-205.8330,84.6390,121.6540,3.5070,A
027045,20161231,2016,INDL,C,D,STD,USD,9506.7400,360.4920,3621.942,154.5480,201.6980,-138.9870,29.9380,297.7810,1.8790,A
027046,20161231,2016,INDL,C,D,STD,USD,60.7360,27.7560,14.727,-46.1200,65.1420,-4.1940,-47.0870,-37.9700,44.0170,A
027054,20161231,2016,INDL,C,D,STD,USD,33982.0000,1851.0000,3795,-380.0000,123.0000,1593.0000,2292.0000,166.0000,553.0000,A
027054,20161231,2016,INDL,C,D,STD,USD,33982.0000,1851.0000,3795,-380.0000,123.0000,1593.0000,2292.0000,166.0000,553.0000,A
027119,20161231,2016,INDL,C,D,STD,USD,832.8000,30.5000,488.8,160.4000,-3.4000,-126.4000,35.2000,127.9000,10.0000,A
027123,20161231,2016,INDL,C,D,STD,USD,564.5800,221.9850,0,151.3940,59.6880,-38.3790,134.0440,148.4710,38.0970,A
027141,20161231,2016,INDL,C,D,STD,USD,8076.4720,368.0150,,903.9870,-667.0170,-94.9790,574.7030,919.5690,63.9020,A
027148,20161231,2016,INDL,C,D,STD,USD,1247.0110,104.4400,1078.931,209.8510,2.1510,-100.6280,136.2880,198.4120,0.0000,I
027155,20161231,2016,INDL,C,D,STD,USD,298.9690,273.0640,0,-32.1590,167.3040,-6.1650,-31.6340,36.1090,270.4480,A
027186,20161231,2016,INDL,C,D,STD,USD,1548.0000,107.0000,328,-61.0000,418.0000,-413.0000,-62.0000,89.0000,,A
027186,20161231,2016,INDL,C,D,STD,USD,1548.0000,107.0000,328,-61.0000,418.0000,-413.0000,-62.0000,89.0000,,A
027198,20161231,2016,INDL,C,D,STD,USD,16.4480,9.9830,5.703,-10.8150,22.1680,-5.6640,-20.1370,-9.8110,15.2750,A
027199,20101231,2010,INDL,C,D,STD,USD,238.4000,81.2340,0,78.1230,-5.4780,-39.3730,37.3400,45.5150,,A
027199,20111231,2011,INDL,C,D,STD,USD,275.0150,137.1390,0,132.5610,-5.3040,-28.3760,34.1450,89.5850,,A
027199,20121231,2012,INDL,C,D,STD,USD,267.9560,130.8000,0,86.5930,-28.4600,-71.8370,0.6310,93.9580,,A
027199,20131231,2013,INDL,C,D,STD,USD,308.1670,130.5290,0,77.2250,-7.7270,-67.9440,43.0720,75.4010,,A
027199,20141231,2014,INDL,C,D,STD,USD,248.8490,69.0510,15,-54.4060,16.5300,-101.3980,-77.5500,23.3900,,A
027199,20151231,2015,INDL,C,D,STD,USD,123.9580,25.3570,15,-140.2550,0.4410,-83.0100,-158.6560,38.8750,,A
027199,20161231,2016,INDL,C,D,STD,USD,81.0320,20.4740,14.44,4.7280,-0.1440,-1.2870,-26.5500,-3.4520,1.2270,A
027200,20161231,2016,INDL,C,D,STD,USD,151.0310,0.8690,0,-0.1110,150.9910,-150.0000,-0.0110,-0.1540,150.1000,A
027201,20161231,2016,INDL,C,D,STD,USD,24.7540,24.0330,0,-14.6960,31.4560,0.0000,-14.5860,-11.0430,,A
027215,20161231,2016,INDL,C,D,STD,USD,692.0000,1.0160,0,-1.1670,,,-0.2800,,690.8870,A
027241,20161231,2016,INDL,C,D,STD,USD,251.4740,1.0630,0,-0.2610,251.3500,-250.0000,-0.0050,-0.2970,,A
027245,20161231,2016,INDL,C,D,STD,USD,2002.2630,110.6350,780.202,135.7410,-193.2750,-34.0320,48.8520,189.1710,0.0000,A
027252,20161231,2016,INDL,C,D,STD,USD,26.3140,2.0890,0,-9.5860,20.9150,-14.3810,-9.5180,-8.0510,16.0320,A
027274,20161231,2016,INDL,C,D,STD,USD,684.3070,160.3530,191.04,-161.5010,313.5940,-88.7650,-184.1020,-70.6340,149.0670,A
027299,20161231,2016,INDL,C,D,STD,USD,111.6990,39.5900,0,-73.7630,61.1400,-36.3120,-74.1430,4.1370,,A
027318,20160731,2016,INDL,C,D,STD,USD,12.4330,5.9780,0,1.4540,3.0090,-1.0060,0.9830,1.8420,0.0210,A
027318,20170731,2017,INDL,C,D,STD,USD,12.5310,4.5800,0,-0.6470,0.1660,-1.5060,-0.6110,-0.0970,0.1370,A
027333,20170930,2017,INDL,C,D,STD,USD,13170.0000,709.0000,3442,778.0000,627.0000,-795.0000,877.0000,746.0000,8.0000,A
027338,20161231,2016,INDL,C,D,STD,USD,91.8580,9.6760,18.383,-56.3760,89.2950,-47.3940,-112.4150,-36.8620,50.0640,A
027354,20161231,2016,INDL,C,D,STD,USD,89.3010,58.6560,12.044,-34.6700,67.6590,-22.1000,-36.2100,-19.6830,51.9680,A
027364,20161231,2016,INDL,C,D,STD,USD,412.6940,305.6650,0,-37.7610,229.1640,-42.4250,-41.3240,10.0910,274.1350,A
027372,20161231,2016,INDL,C,D,STD,USD,153.6420,149.8130,0,-10.2910,77.5490,-0.8850,-6.9840,-5.5570,,A
027373,20160930,2016,INDL,C,D,STD,USD,1825.0000,172.0000,749,418.0000,10.0000,-148.0000,273.0000,311.0000,,A
027373,20170930,2017,INDL,C,D,STD,USD,1915.0000,201.0000,1107,539.0000,295.0000,-135.0000,304.0000,-130.0000,77.0000,A
027387,20161231,2016,INDL,C,D,STD,USD,167.5360,33.6360,15.093,-0.4880,103.6450,-70.6330,-1.6730,-9.4970,89.8740,A
027392,20161231,2016,INDL,C,D,STD,USD,91.3230,58.5880,0.221,-47.9630,90.5570,-27.3420,-47.7430,-40.5360,83.5930,A
027476,20161231,2016,INDL,C,D,STD,USD,62.5560,36.0930,30.577,-119.5350,68.0840,-0.5390,-208.7550,-52.9500,0.0000,A
027490,20161231,2016,INDL,C,D,STD,USD,2192.9190,1153.4360,0,134.5300,913.0710,-291.8820,57.9100,246.2170,132.4390,A
027574,20161231,2016,INDL,C,D,STD,USD,437.2060,119.0660,123.155,43.1130,51.3300,-30.5070,13.8420,53.8410,,A
027575,20161231,2016,INDL,C,D,STD,USD,1736.1710,76.0580,367.098,150.0090,-62.6630,-20.0940,45.0120,105.1880,30.7310,A
027576,20161231,2016,INDL,C,D,STD,USD,404.0850,0.9550,0,,,,,,402.7950,A
027576,20170831,2017,INDL,C,D,STD,USD,922.4880,56.5010,192.09,57.3300,227.2630,-217.7620,-2.0350,-5.4170,0.0000,A
027598,20101231,2010,INDL,C,D,STD,USD,51.8120,16.1280,95.035,-32.9680,37.8290,-8.6080,-48.1890,-20.5190,,I
027604,20161231,2016,INDL,C,D,STD,USD,2448.3100,16.4640,,41.5540,268.2670,-254.3890,5.9310,-4.3150,246.2150,A
027625,20101231,2010,INDL,C,D,STD,USD,,,,,,,,,,A
027625,20111231,2011,INDL,C,D,STD,USD,,,,,,,,,,A
027625,20121231,2012,INDL,C,D,STD,USD,,,,,,,,,,A
027625,20131231,2013,INDL,C,D,STD,USD,,,,,,,,,,A
027625,20141231,2014,INDL,C,D,STD,USD,,,,,,,,,,A
027625,20151231,2015,INDL,C,D,STD,USD,,,,,,,,,,A
027625,20161231,2016,INDL,C,D,STD,USD,,,,,,,,,,A
027625,20171231,2017,INDL,C,D,STD,USD,,,,,,,,,,A
027635,20161231,2016,INDL,C,D,STD,USD,80.0200,6.4710,26,20.9920,8.4160,26.8400,9.0960,-48.1220,,A
027635,20161231,2016,INDL,C,D,STD,USD,80.0200,6.4710,26,20.9920,8.4160,26.8400,9.0960,-48.1220,,A
