"","Company code","Report date","Fiscal year","Earnings","Cash Flow","Leverage Ratio(Book-based)","Leverage Ration(Market-based)"
"67",1104,20111231,2011,2.811,1.321,0.318134076998298,NA
"68",1104,20121231,2012,3.549,1.834,0.35855398950286,NA
"69",1104,20131231,2013,4.003,1.901,0.336550184344658,NA
"70",1104,20141231,2014,4.789,-9.234,0.304471175669541,NA
"71",1104,20151231,2015,4.794,0.302,0.318259417103696,NA
"72",1104,20161231,2016,5.851,3.518,0.357743358025764,NA
"73",1117,20101231,2010,-0.66,-2.61,0.0574844791906185,NA
"74",1117,20111231,2011,-0.493,-2.357,0,NA
"75",1117,20121231,2012,2.065,3.888,0,NA
"76",1117,20131231,2013,1.142,1.364,0,NA
"77",1117,20141231,2014,1.623,3.418,0,NA
"78",1117,20151231,2015,1.041,-6.694,0,NA
"79",1117,20161231,2016,2.689,6.241,0,NA
"80",1119,20101231,2010,NA,NA,NA,NA
"81",1119,20111231,2011,NA,NA,NA,NA
"82",1119,20121231,2012,NA,NA,NA,NA
"83",1119,20131231,2013,NA,NA,NA,NA
"84",1119,20141231,2014,NA,NA,NA,NA
"85",1119,20151231,2015,NA,NA,NA,NA
"86",1119,20161231,2016,NA,NA,NA,NA
"87",1119,20171231,2017,NA,NA,NA,NA
"88",1121,20101231,2010,8.631,12.226,0,0
"89",1121,20111231,2011,22.931,8.03399999999999,0,0
"90",1121,20121231,2012,27.791,10.173,0,0
"91",1121,20131231,2013,21.61,13.494,0,0
"92",1121,20141231,2014,6.523,19.451,0,0
"93",1121,20151231,2015,-1.275,11.693,0,NA
"94",1121,20161231,2016,2.513,-4.535,0,0
"95",1161,20101231,2010,471,-1051,0.441579371474617,1.31336129418814
"96",1161,20111231,2011,491,263,0.406943883730319,1.12374581939799
"97",1161,20121231,2012,-1183,-320,0.5105,1.79911894273128
"98",1161,20131231,2013,-83,320,0.474521558681116,2.60506329113924
"99",1161,20141231,2014,-403,-64,0.587204672152907,3.27703703703704
"100",1161,20151231,2015,-660,-20,0.727565133483435,2.88152866242038
"101",1161,20161231,2016,-497,479,0.432098765432099,1.13528481012658
"102",1161,20171231,2017,43,-79,0.374293785310734,NA
"103",1166,20101231,2010,146.807,48.1539999999999,0.151145987739384,105.273670557717
"104",1166,20111231,2011,242.297,88.228,0.0977923283226518,Inf
"105",1166,20121231,2012,9.427,-135.684,0.0126362435889461,130.811518324607
"106",1166,20131231,2013,1449.403,36.004,0,0
"107",1166,20141231,2014,166.156,49.319,0,NA
"108",1173,20110131,2010,0.625,0.162,0.263535771602331,NA
"109",1173,20120131,2011,0.392,-0.00500000000000012,0.218406772303017,NA
"110",1173,20130131,2012,2.522,-0.157,0.221960212656491,NA
"111",1177,20101231,2010,1766.8,664,0.116125322607143,0.258338147392745
"112",1177,20111231,2011,1985.7,-1187.9,0.103067646807331,0.228698081964951
"113",1177,20121231,2012,1657.9,1899.5,0.156196604369254,0.344078315203831
"114",1177,20131231,2013,1913.6,-1166.9,0.165476281184958,0.417229960312445
"115",1177,20141231,2014,2040.8,8.10000000000036,0.151329254842038,0.376891148213786
"116",1177,20151231,2015,2390.2,1103.9,0.146525631690567,0.366776462209561
"117",1177,20161231,2016,2271,15472,0.298802533769126,0.950280562965689
"118",1186,20101231,2010,332.116,-61.7810000000001,0.127012076138414,3.17726648414121
"119",1186,20111231,2011,-568.895,85.5229999999999,0.190166304415622,4.18137625297548
"120",1186,20121231,2012,310.916,117.245,0.162688109726282,7.4625199640429
"121",1186,20131231,2013,-406.526,-157.448,0.206453696939463,6.9429108095829
"122",1186,20141231,2014,82.97,45.9409999999999,0.207282234233623,11.7124590082686
"123",1186,20151231,2015,24.583,-39.0409999999999,0.172339215762556,29.0382714804357
"124",1186,20161231,2016,158.824,415.513,0.170870620801972,12.0419595673167
"125",1209,20100930,2010,1029.1,-113.8,0.284490481937524,17.6252293577982
"126",1209,20110930,2011,1224.2,56.5,0.279881321418825,33.8384094754653
"127",1209,20120930,2012,1167.3,50.5,0.274970782325373,36.5086206896552
"128",1209,20130930,2013,994.2,-15.3999999999999,0.311690130587504,44.1914217633042
"129",1209,20140930,2014,991.7,-102.5,0.275030794584653,28.4787419918462
"130",1209,20150930,2015,1277.9,-107.3,0.251443677923627,13.7494512386328
"131",1209,20160930,2016,631.1,1287.4,0.292955531062901,14.09379163336
"132",1209,20170930,2017,3000.4,1929.4,0.206788251602842,16.7638279192274
"133",1210,20110331,2010,2.138,-3.263,0.000233774582858479,0.156862745098039
"134",1210,20120331,2011,1.35,-0.702,0,NA
"135",1210,20130331,2012,1.67,3.383,0,NA
"136",1210,20140331,2013,1.467,-5.439,0,0
"137",1210,20150331,2014,2.484,10.406,0.115058910162003,0.947149081265391
"138",1210,20160331,2015,4.414,-8.045,9.58680855143323e-05,0.000517812758906379
"139",1210,20170331,2016,-3.214,-2.566,0.281824443253999,4.00805398345668
"140",1228,20100630,2010,-9.128,-0.0129999999999999,0.309914129586261,NA
"141",1228,20110630,2011,-0.058,0.383,0,NA
"142",1230,20101231,2010,251.1,-74.6999999999999,0.305824662121756,1.26982287700712
"143",1230,20111231,2011,244.5,12.7,0.251568816169394,1.13092765662859
"144",1230,20121231,2012,316,20,0.187465940054496,0.863598326359833
"145",1230,20131231,2013,508,-42,0.149194929770469,0.687993680884676
"146",1230,20141231,2014,605,27,0.129914253357062,0.718889883616831
"147",1230,20151231,2015,848,-34,0.105005357416195,0.544876886417792
"148",1230,20161231,2016,814,255,0.2975306163421,2.33018867924528
"149",1234,20101231,2010,20.952,-10.024,0,0
"150",1234,20111231,2011,26.038,13.92,0,0
"151",1234,20121231,2012,23.629,-16.591,0,0
"152",1234,20131231,2013,26.582,20.56,0,0
"153",1234,20141231,2014,27.808,-7.78400000000001,0,0
"154",1234,20151231,2015,28.925,7.571,0,0
"155",1234,20161231,2016,27.581,-8.32400000000001,0,0
"156",1239,20100930,2010,155.31,-166.499,0.0800851845443292,0.635072490690625
"157",1254,20101231,2010,92,-2,0.209218436873747,NA
"158",1254,20111231,2011,34,8,0.219732704402516,NA
"159",1254,20121231,2012,45.9,-1.60000000000001,0.271736353572341,1.63977389516958
"160",1254,20131231,2013,53.7,94.6,0.22919170071297,0.963948787061995
"161",1254,20141231,2014,70.8,178.9,0.266514481381081,0.760896130346232
"162",1254,20151231,2015,103,-267.9,0.257455982752425,1.79274395329441
"163",1254,20161231,2016,80.5,-11.6,0.366608781939965,3.14961636828644
"164",1257,20101231,2010,66.429,-15.514,0.742220568093849,54.1917826086957
"165",1257,20111231,2011,79.423,109.399,0.751384147412052,266.1864
"166",1257,20121231,2012,674.387,-153.223,0.71933378773257,34.157405627123
"167",1257,20131231,2013,56.915,-5.67800000000001,0.720272836284509,33.3087684791574
"168",1257,20141231,2014,67.925,-119.903,0.72566637811829,14.8270763046443
"169",1257,20151231,2015,76.907,31.534,0.727487346388471,24.3861452617443
"170",1257,20161231,2016,86.477,29.577,0.725149700598802,27.7535471280131
"171",1266,20100930,2010,-0.623,-7.868,0.389053951709857,NA
"172",1266,20110930,2011,7.097,-9.59,0.317482711694948,51.5401262398557
"173",1266,20120930,2012,18.489,11.992,0.215578956468179,NA
"174",1266,20130930,2013,19.646,11.255,0.181050090525045,NA
"175",1266,20140930,2014,8.05,6.196,0.172410066464604,NA
"176",1266,20150930,2015,15.764,-23.66,0.448881844630683,NA
"177",1266,20160930,2016,6.993,1.151,0.442170923250673,NA
"178",1266,20170930,2017,-9.451,-3.23,0.440641535180423,NA
"179",1274,20101231,2010,198.502,44.215,0.0464765219889799,0.0646641573106626
"180",1274,20111231,2011,143.251,8.00800000000001,0.0461609897610237,0.0640249646726331
"181",1274,20121231,2012,702.244,570.122,0.0794232559175485,0.101587220583452
"182",1274,20131231,2013,628.421,-107.3,0.0768117906152316,0.096306770000322
"183",1274,20141231,2014,679.239,121.739,0.0752306270784875,0.0973418788352852
"184",1274,20151231,2015,557.715,-111.147,0.0608561557778222,0.0817481596462758
"185",1274,20161231,2016,456.921,102.786,0.0621507100913595,0.0873703488922553
"186",1279,20101231,2010,411.7,203.6,NA,NA
"187",1300,20101231,2010,2022,-113,0.165935402019348,17.3425414364641
"188",1300,20111231,2011,2067,1108,0.173231511254019,13.2615384615385
"189",1300,20121231,2012,2926,883,0.167729911834277,9.7907949790795
"190",1300,20131231,2013,3924,1943,0.163596346428964,8.17711771177118
"191",1300,20141231,2014,4239,876,0.153681987195001,4.41529709228824
"192",1300,20151231,2015,4768,-958,0.124320707275529,3.78223318938927
"193",1300,20161231,2016,4809,2502,0.229176670483508,6.56213643574828
"194",1300,20171231,2017,1655,-1124,0.234462087662283,NA
"195",1308,20101231,2010,-39.512,-20.132,0.458734019054419,NA
"196",1327,20100930,2010,137.294,89.036,0.0158198065025971,0.0575315583023505
"197",1327,20110930,2011,226.585,-43.17,0,0
"198",1327,20120930,2012,202.078,-103.794,0,0
"199",1327,20130930,2013,278.1,204,0,0
"200",1327,20140930,2014,457.7,294.7,0,0
"201",1327,20150930,2015,798.3,237.8,0,0
"202",1327,20160930,2016,995.2,40.2,0,0
"203",1327,20170930,2017,1010.2,533,0,0
"204",1356,20101231,2010,254,37,0.230906268292062,61.7210884353741
"205",1356,20111231,2011,611,403,0.226445663010967,96.6489361702128
"206",1356,20121231,2012,191,-60,0.218422559048259,14.7248322147651
"207",1356,20131231,2013,-2285,-391,0.23115662246097,21.1846153846154
"208",1356,20141231,2014,268,464,0.235246931736143,NA
"209",1356,20151231,2015,-322,81,0.248165790626369,NA
"210",1380,20101231,2010,2125,246,0.157334162052209,3.62801302931596
"211",1380,20111231,2011,1703,-1257,0.154333605887163,3.85696040868455
"212",1380,20121231,2012,2025,291,0.169448217122074,11.85346215781
"213",1380,20131231,2013,5052,1172,0.135613042054545,5.94666666666667
"214",1380,20141231,2014,2317,630,0.155192078386645,7.51191969887077
"215",1380,20151231,2015,-3056,272,0.193887995320953,NA
"216",1380,20161231,2016,-6132,16,0.237797421473743,NA
"217",1382,20101231,2010,502,560,0.562731807136462,77.1929824561404
"218",1382,20111231,2011,71,88,0.547810437912418,Inf
"219",1382,20121231,2012,637,329,0.510110685398042,NA
"220",1393,20110331,2010,183.575,131.107,0.334719936094311,1.34494530129988
"221",1393,20120331,2011,205.367,-25.102,0.319337067857658,1.36428736661991
"222",1393,20130331,2012,264.708,107.1,0.313165621459009,1.08569209200106
"223",1393,20140331,2013,342.391,31.545,0.323781650807854,1.21407605386951
"224",1393,20150331,2014,356.741,-42.5,0.31880285353618,1.23735965209534
"225",1393,20160331,2015,489.001,174.536,0.329879611936361,1.33544951680588
"226",1393,20170331,2016,398.424,99.3000000000001,0.346899373155401,1.48994104401995
"227",1397,20101231,2010,57.169,0.0720000000000001,0.0595471881846953,NA
"228",1397,20111231,2011,-1.654,-0.283,0.0478156146179402,NA
"229",1408,20101231,2010,487.6,449.1,0.333562124762333,63.6746987951807
"230",1408,20111231,2011,911.4,-629.8,0.253890920740009,514.081081081081
"231",1408,20121231,2012,382.4,140.3,0.288784170246269,415.7
"232",1408,20131231,2013,362.5,-87.3,0.235826528591564,349.051724137931
"233",1410,20101031,2010,64.121,5.29300000000001,0.090723007483841,5.42722496909765
"234",1410,20111031,2011,68.504,-12.979,0.159608597157477,14.7152597243341
"235",1410,20121031,2012,62.582,16.992,0.115019331272258,9.42610373098338
"236",1410,20131031,2013,72.9,-10.82,0.148577128738847,17.1525848450183
"237",1410,20141031,2014,75.6,4.10000000000001,0.145834283369055,17.3804347826087
"238",1410,20151031,2015,76.3,18.8,0.0734952088566378,8.63387978142076
"239",1410,20161031,2016,57.2,1.29999999999998,0.117613536735052,20.4809160305344
"240",1410,20171031,2017,3.8,7.80000000000005,0.309027959922363,13.1642458100559
"241",1414,20101231,2010,257.778,-509.262,0.0303511445315432,0.0655862856453264
"242",1414,20111231,2011,178.276,9.289,0.0300043686360734,0.0681182514680619
"243",1414,20121231,2012,173.806,-24.459,0.0362195255370131,0.0822922797567845
"244",1414,20131231,2013,162.725,38.443,0.0362519663696339,0.086837663997017
"245",1414,20141231,2014,181.394,46.116,0.0553665196700277,0.139544337738738
"246",1414,20151231,2015,189.871,-34.644,0.0697132212708885,0.19222929125347
"247",1414,20161231,2016,219.414,59.11,0.0765289240448178,0.211826839223475
"248",1417,20100630,2010,NA,NA,NA,NA
"249",1417,20110630,2011,NA,NA,NA,NA
"250",1417,20120630,2012,NA,NA,NA,NA
"251",1417,20130630,2013,NA,NA,NA,NA
"252",1417,20140630,2014,NA,NA,NA,NA
"253",1417,20150630,2015,NA,NA,NA,NA
"254",1417,20160630,2016,NA,NA,NA,NA
"255",1417,20170630,2017,NA,NA,NA,NA
"256",1439,20101231,2010,12.584,-24.986,0.289902415009961,NA
"257",1439,20111231,2011,18.37,-1.971,0.200263589156317,NA
"258",1439,20121231,2012,25.659,-2.332,0.205766962056572,NA
"259",1439,20131231,2013,32.151,72.126,0,0
"260",1439,20141231,2014,38.236,-50.328,0.429038272336401,68.8868912550183
"261",1439,20151231,2015,25.611,-16.523,0.380498635339714,51.1029923451635
"262",1439,20161231,2016,34.252,1.03400000000001,0.357241112828439,47.9284603421462
"263",1440,20101231,2010,1214,-196,NA,NA
"264",1440,20111231,2011,1946,-73,NA,NA
"265",1440,20121231,2012,1259,58,NA,NA
"266",1440,20131231,2013,1480,-161,NA,NA
"267",1440,20141231,2014,1634,45,NA,NA
"268",1440,20151231,2015,2047.1,13.9000000000005,NA,NA
"269",1440,20161231,2016,610.9,34.0999999999995,NA,NA
"270",1440,20171231,2017,1912.6,12.9000000000005,NA,NA
"271",1447,20101231,2010,4057,-25,0.451680472246025,4.39870190078813
"272",1447,20111231,2011,4935,8600,0.388490710004761,6.8763707722498
"273",1447,20121231,2012,4482,-2731,0.385092072613295,8.99527150701647
"274",1447,20131231,2013,5359,-2613,0.360749796251019,9.67815287738324
"275",1447,20141231,2014,5885,3034,0.364260887601114,10.6888601991885
"276",1447,20151231,2015,5163,750,0.298174756799682,11.1691842900302
"277",1447,20161231,2016,5408,2560,0.295733606892689,11.9811320754717
"278",1449,20101231,2010,2344,-282,0.0300675976603094,0.0538137244482233
"279",1449,20111231,2011,1964,77,0.0280524670799816,0.0603738214699234
"280",1449,20121231,2012,2866,-55,0.0331975529009718,0.0680382715277344
"281",1449,20131231,2013,3158,592,0.0403686514380868,0.0764332204342194
"282",1449,20141231,2014,2951,2162,0.0441022986298396,0.0714739989986604
"283",1449,20151231,2015,2533,-308,0.0423598431054304,0.0686475971286098
"284",1449,20161231,2016,2659,513,0.0412882551860668,0.0645440971051491
"285",1468,20110228,2010,87.018,70.817,0.150388205130525,23.0521101644541
"286",1468,20120229,2011,57.198,-83.403,0.145328319986783,24.4815177212437
"287",1468,20130228,2012,49.918,-42.412,0.180857399257198,26.9256299360662
"288",1487,20101231,2010,7786,-2881,0.146407235131533,0.26938743642967
"289",1487,20111231,2011,17798,-113,0.13540240349927,0.2007405095538
"290",1487,20121231,2012,3438,-339,0.0884015361817463,0.12920688286397
"291",1487,20131231,2013,9085,1182,0.0770197052069998,0.111645779777207
"292",1487,20141231,2014,7529,-409,0.0605472273027904,0.0826417182234294
"293",1487,20151231,2015,2196,-90,0.0590610995627265,0.0793592853067703
"294",1487,20161231,2016,-849,187,0.0620394007995761,0.0875262618426045
"295",1491,20101231,2010,28.385,27.725,0.356777676846509,600.993534482759
"296",1523,20101231,2010,2.386,-1.408,0.0748993789482101,NA
"297",1526,20101231,2010,144.026,-60.0339999999999,0.00280856911529466,0.00341620867752223
"298",1526,20111231,2011,192.248,0.66500000000002,0.00261469235654221,0.00302825905492855
"299",1526,20121231,2012,191.041,200.894,0.00707073513504998,0.00790981961327748
"300",1526,20131231,2013,268.372,-185.062,0.00488101054997789,0.00559935732485981
"301",1526,20141231,2014,247.193,91.509,0.00459310609070061,0.00521621894647104
"302",1526,20151231,2015,242.988,-19.218,0.00540852341448982,0.00633126855776565
"303",1526,20161231,2016,181.003,-21.592,0.00554676430189235,0.00649488658934309
"304",1533,20100930,2010,-3.277,2.37,0.381413127441132,NA
"305",1533,20110930,2011,-7.236,6.692,0.391226502884794,NA
"306",1533,20120930,2012,25.319,0.486000000000002,0.263811347701896,NA
"307",1533,20130930,2013,23.232,29.682,0.200146408132503,NA
"308",1545,20101231,2010,-94.747,7.76200000000001,0.77949174037983,NA
"309",1545,20111231,2011,0.29,7.66299999999996,0.726010566010857,NA
"310",1545,20121231,2012,-5.585,-3.171,0.733250245520084,72.6432809773124
"311",1545,20131231,2013,41.276,3.03799999999999,0.672428926707953,20.4006367992796
"312",1545,20141231,2014,30.885,-4.13800000000001,0.678907672517188,NA
"313",1545,20151231,2015,-1.96,2.93299999999998,0.717256982480257,267.146666666667
"314",1545,20161231,2016,-2.732,2.29,0.722167418923508,NA
"315",1554,20110331,2010,42.817,25.232,0.0210236084783733,0.0473102175628151
"316",1554,20120331,2011,21.422,-35.775,0.0177119726655688,0.031181583681963
"317",1554,20130331,2012,17.454,16.049,0.0156440420822245,0.0351972500899317
"318",1554,20140331,2013,15.117,21.725,0.0109788295023558,0.0232045342376335
"319",1554,20150331,2014,0.979,6.692,0,0
"320",1554,20160331,2015,-3.249,12.736,0,0
"321",1559,20101231,2010,0.057,0.605,0.577640036730946,NA
"322",1559,20111231,2011,0.506,1.142,0.584973502381432,NA
"323",1559,20121231,2012,0.038,-1.016,0.589637630757061,Inf
"324",1559,20131231,2013,-0.312,0.333,0.575687881575646,2.59363225320271
"325",1559,20141231,2014,-0.952,-0.842000000000001,0.528136476720768,3.41641919724112
"326",1559,20151231,2015,-1.522,1.15,0.427209224969509,8.14587737843552
"327",1559,20161231,2016,0.93,0.662,0.446153338394006,7.30702702702703
"328",1562,20110430,2010,7.364,2.198,0,0
"329",1562,20120430,2011,11.343,15.183,0,0
"330",1562,20130430,2012,10.411,2.053,0,0
"331",1562,20140430,2013,10.331,14.639,0,0
"332",1562,20150430,2014,8.128,-11.148,0,0
"333",1562,20160430,2015,10.242,4.349,0,0
"334",1562,20170430,2016,14.621,16.997,0,0
"335",1585,20101231,2010,10.984,0.637,0.220508234592742,NA
"336",1585,20111231,2011,22.068,34.997,0.195720953821567,Inf
"337",1585,20121231,2012,36.867,2.894,0.131143564480232,Inf
"338",1585,20131231,2013,34.449,-32.284,0.115646015246635,Inf
"339",1585,20141231,2014,4.841,-0.619,0.210338334344243,NA
"340",1585,20151231,2015,6.591,2.01299999999999,0.154160062587506,NA
"341",1585,20161231,2016,12.788,3.724,0.0952446296830373,NA
"342",1593,20101130,2010,46.254,54.314,0.0398531671547874,0.144423682368051
"343",1598,20101231,2010,283.932,-81.181,0.305980101678094,140.784578313253
"344",1598,20111231,2011,384.464,13.97,0.292609544182299,274.766086956522
"345",1598,20121231,2012,459.132,-16.728,0.219818822764147,137.189995189995
"346",1598,20131231,2013,516.999,130.042,0.195092738871795,139.268399319893
"347",1598,20141231,2014,584.46,108.468,0.253221518329883,176.366851068446
"348",1598,20151231,2015,590.859,30.019,0.244281292154135,191.938222117425
"349",1598,20161231,2016,512.158,361.522,0.329766582721584,320.017083504168
"350",1598,20171231,2017,681.47,NA,0.239372842501036,NA
"351",1602,20101231,2010,4627,403,0.307271305707584,0.756025800611067
"352",1602,20111231,2011,3683,3659,0.438460436659778,1.04262358894511
"353",1602,20121231,2012,4345,-3689,0.488581531548123,1.11204728370221
"354",1602,20131231,2013,5081,548,0.485867674858223,1.42102702463621
"355",1602,20141231,2014,5158,-74,0.445086872726746,1.13047478836953
"356",1602,20151231,2015,6939,413,0.440874035989717,1.00737430167598
"357",1602,20161231,2016,7722,-903,0.437881637595651,0.893911900065746
"358",1602,20171231,2017,1979,559,0.427620882007154,NA
"359",1611,20101231,2010,-44.742,-35.747,0.430454862539575,93.3927351754114
"360",1611,20111231,2011,-95.321,19.867,0.547280976223971,207.21511627907
"361",1613,20101231,2010,15.456,3.88100000000001,0.0252598379772394,3.28585534435942
"362",1613,20111231,2011,21.309,-0.300000000000001,0.0250379962079032,3.67504141358366
"363",1613,20121231,2012,8.355,8.772,0.0249653493479676,3.67504141358366
"364",1613,20131231,2013,12.437,18.612,0.0264804355913288,2.93517089305402
"365",1613,20141231,2014,-1.187,-0.0919999999999987,0.0248150198822167,2.74850299401198
"366",1613,20151231,2015,1.373,-1.306,0.0262982163601735,3.2625
"367",1613,20161231,2016,-79.82,-55.388,0.0901042430582676,10.338402270884
"368",1618,20110430,2010,-7.561,0.225000000000001,0.126210271521785,NA
"369",1618,20120430,2011,-1.143,2.091,0.10502908308256,NA
"370",1618,20130430,2012,-2.838,-14.133,0.10710930479536,NA
"371",1618,20140430,2013,-2.939,-0.785,0.11140428661029,NA
"372",1618,20150430,2014,11.32,4.479,0.130398114309193,NA
"373",1618,20160430,2015,-10.224,2.512,0.10726365354644,NA
"374",1618,20170430,2016,-0.015,-2.751,0,NA
"375",1632,20101031,2010,712.084,432.712,0.0925503906250902,0.151022023691725
"376",1632,20111031,2011,867.394,335.403,0.16794946979092,0.245325908407151
"377",1632,20121031,2012,651.236,-874.775,0.146182789069785,0.211153648063375
"378",1632,20131031,2013,673.487,-138.138,0.136677400399577,0.187297843470426
"379",1632,20141031,2014,629.32,180.241,0.127234466863663,0.315277610708881
"380",1632,20151031,2015,696.878,319.07,0.123663832885549,0.293397172779724
"381",1632,20161031,2016,861.664,39.7080000000001,0.217329558642747,0.45224404479996
"382",1632,20171031,2017,727.259,123.156,0.371362509787717,9.96135780570802
"383",1633,20100731,2010,15.555,51.496,0,NA
"384",1633,20110731,2011,17.833,0.438999999999997,0,0
"385",1633,20120731,2012,43.071,19.284,0,0
"386",1633,20130731,2013,31.121,-75.342,0,0
"387",1633,20140731,2014,34.48,1.158,0,0
"388",1633,20150731,2015,33.481,14.927,0,0
"389",1633,20160731,2016,12.127,-5.219,0,0
"390",1633,20170731,2017,-74.237,11.105,0,0
"391",1634,20101231,2010,-0.48,0.51,0.00190581060477723,0.0103974121996303
"392",1634,20111231,2011,3.294,0.807,0,NA
"393",1634,20121231,2012,0.33,0.657,0,NA
"394",1635,20100630,2010,13.712,0.573999999999998,0.165735784013126,5.83260425780111
"395",1635,20110630,2011,16.401,7.312,0.118743691741376,5.95238095238095
"396",1635,20120630,2012,8.614,-37.67,0,0
"397",1635,20130630,2013,15.056,23.012,0,0
"398",1659,20101231,2010,64.662,-116.71,0.177327747015105,0.978469381128645
"399",1659,20111231,2011,95.106,-8.82900000000001,0.1563285879952,2.37251452776027
"400",1659,20121231,2012,79.48,117.828,0.202716028564306,2.53248991041017
"401",1659,20131231,2013,89.939,170.867,0.187904322567819,2.31176034502351
"402",1659,20141231,2014,109.726,-194.381,0.158605433604038,3.83744820177009
"403",1659,20151231,2015,-13.067,-50.954,0.196682549835721,6.0411165794339
"404",1659,20161231,2016,11.594,-1.12,0.199122287266179,10.3330389513805
"405",1661,20101231,2010,95.445,-286.067,0.381498104720798,27.8587981540931
"406",1661,20111231,2011,246.679,-239.747,0.358098347756452,32.8130349007196
"407",1661,20121231,2012,167.034,128.95,0.346056604516016,17.2917933370709
"408",1661,20131231,2013,142.982,-126.831,0.321904838816985,33.3933525567746
"409",1661,20141231,2014,-668.675,134.85,0.366588405902992,124.358909194746
"410",1661,20151231,2015,-372.675,-220.834,0.383913758251344,NA
"411",1661,20161231,2016,-1029.742,11.566,0.437110717398221,NA
"412",1678,20101231,2010,3032,-1914,0.187472654001151,26.6045751633987
"413",1678,20111231,2011,4584,161,0.138633263529999,21.7349397590361
"414",1678,20121231,2012,2001,-135,0.203253371091756,374.090909090909
"415",1678,20131231,2013,2232,1746,0.157778607005532,9725
"416",1678,20141231,2014,-5403,-1137,0.200975836431227,NA
"417",1678,20151231,2015,-23119,698,0.465874111028553,NA
"418",1678,20161231,2016,-1405,-90,0.379412940183845,NA
"419",1682,20101231,2010,25.8,2.83,0,NA
"420",1682,20111231,2011,31.746,1.665,0.00706723769947278,NA
"421",1682,20121231,2012,39.061,-4.23,0.0237595297989053,NA
"422",1682,20131231,2013,18.496,21.159,0.0199864625027315,NA
"423",1686,20110228,2010,-10.332,-22.633,0.043520442713639,0.293335251497476
"424",1686,20120229,2011,4.645,29.936,0.042636036211428,0.233529941017695
"425",1686,20130228,2012,19.111,-16.377,0.0592397061565998,0.370584627226478
"426",1686,20140228,2013,27.986,-8.629,0.0366281836078796,0.758201523140012
"427",1686,20150228,2014,50.516,24.315,0.0337076448762125,0.451711076566024
"428",1686,20160229,2015,65.342,9.682,0.0310294475541494,0.213244133173052
"429",1686,20170228,2016,85.79,-41.095,0.083348414213581,3.35178351783518
"430",1690,20100930,2010,14013,5998,0,0
"431",1690,20110930,2011,25922,-1446,0,0
"432",1690,20120930,2012,41733,931,0,0
"433",1690,20130930,2013,37037,3513,0.0819323671497584,0.122658566572648
"434",1690,20140930,2014,39510,-415,0.125030732534216,0.197671881180017
"435",1690,20150930,2015,53394,7276,0.192657644786714,0.28520247474799
"436",1690,20160930,2016,45687,-636,0.245354165241882,0.342590382102846
"437",1690,20170930,2017,48351,-195,0.276306288783675,0.394994343783685
"438",1704,20101031,2010,937.866,285.11,0.0187811861912423,0.065486629230381
"439",1704,20111031,2011,1926,4096,0.140466055840127,0.285651408450704
"440",1704,20121031,2012,109,-4563,0.160799867790448,0.951124144672532
"441",1704,20131031,2013,256,319,0.161587644274682,0.873037236428892
"442",1704,20141031,2014,1072,1291,0.147791103689085,0.544615384615385
"443",1704,20151031,2015,1377,1795,0.244447347792004,0.775544041450777
"444",1704,20161031,2016,1721,-1391,0.215451055662188,0.896718972895863
"445",1704,20171031,2017,3434,1604,0.273134558937123,0.757822546078011
"446",1706,20100831,2010,24.031,27.412,0.22653963148616,55.562613430127
"447",1706,20110831,2011,111.559,-1.25200000000001,0.255376016018041,153.485388661601
"448",1706,20120831,2012,87.29,26.646,0.198045058613864,51.61667315933
"449",1706,20130831,2013,30.048,39.712,0.243001096571939,170.079260237781
"450",1706,20140831,2014,163.573,5.74899999999998,0.210029840393477,117.293233082707
"451",1706,20150831,2015,19.872,94.745,0.359247903222949,NA
"452",1706,20160831,2016,-105.174,16.133,0.405056227288293,NA
"453",1706,20170831,2017,-66.213,45.724,0.370439465903735,NA
"454",1712,20101231,2010,2.686,5.158,0.2453419505447,128.254237288136
"455",1712,20111231,2011,8.43,-0.936,0.219135356019238,61.676844783715
"456",1712,20121231,2012,10.321,2.834,0.130748654216787,Inf
"457",1712,20131231,2013,19.498,-1.9,0.0921505982584727,Inf
"458",1712,20141231,2014,15.571,0.89800000000001,0.346656669855305,Inf
"459",1712,20151231,2015,18.598,10.117,0.317799475292781,Inf
"460",1712,20161231,2016,19.428,-10.234,0.285012957935494,Inf
"461",1722,20100630,2010,1930,-9,0.227399518194497,0.817922699806179
"462",1722,20110630,2011,2036,-431,0.200127983314768,0.776245633388491
"463",1722,20120630,2012,1223,676,0.197627126801916,0.676274396771803
"464",1722,20131231,2013,1342,1407,0.148838910221247,0.504141828597972
"465",1722,20141231,2014,2248,-2022,0.126785835964295,0.575701320132013
"466",1722,20151231,2015,1849,-189,0.144208979754464,0.683223218499292
"467",1722,20161231,2016,1279,-315,0.170409112625412,0.85095429432446
"468",1728,20101231,2010,18.085,39.411,0.00960245222232648,0.585040495474035
"469",1728,20111231,2011,17.005,-21.916,0.00909205333807186,0.0403774701607865
"470",1728,20121231,2012,18.919,-14.638,0.0136373227314625,0.69812393405344
"471",1743,20101231,2010,-32.693,63.246,0.065808623254982,1.11111546909319
"472",1743,20111231,2011,6.159,38.717,0.0775054026325555,3.18568031941142
"473",1743,20121231,2012,-7.732,-50.593,0.150788525823085,9.97537890899789
"474",1743,20131231,2013,15.811,14.652,0.110923145579686,7.44163809021366
